,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
5081,CS,6805,5081,0.9002181025081788,0.9056706652126499,0.9111232279171211,0.9056706652126499
3695,CS,6805,3695,0.9051254089422028,0.9078516902944384,0.9040348964013086,0.9056706652126499
3555,CS,6805,3555,0.9083969465648855,0.9045801526717557,0.9040348964013086,0.9056706652126499
5631,CS,6805,5631,0.9056706652126499,0.9029443838604144,0.9083969465648855,0.9056706652126499
4387,CS,6805,4387,0.8996728462377317,0.9051254089422028,0.9122137404580153,0.9056706652126499
5211,CS,6805,5211,0.9007633587786259,0.906215921483097,0.9100327153762268,0.9056706652126499
6040,CS,6805,6040,0.9051254089422028,0.9078516902944384,0.9040348964013086,0.9056706652126499
3733,CS,6805,3733,0.9051254089422028,0.9034896401308615,0.9083969465648855,0.9056706652126499
1969,CS,6805,1969,0.9056706652126499,0.9029443838604144,0.9083969465648855,0.9056706652126499
2133,CS,6805,2133,0.9040348964013086,0.906215921483097,0.9067611777535441,0.9056706652126499
2403,CS,6805,2403,0.9002181025081788,0.9045801526717557,0.9122137404580153,0.9056706652126499
6585,CS,6805,6585,0.9083969465648855,0.9029443838604144,0.9056706652126499,0.9056706652126499
1590,CS,6805,1590,0.9073064340239911,0.9029443838604144,0.9067611777535441,0.9056706652126499
6354,CS,6805,6354,0.9073064340239911,0.9023991275899673,0.9073064340239911,0.9056706652126499
2853,CS,6805,2853,0.9013086150490731,0.9073064340239911,0.9083969465648855,0.9056706652126499
6213,CS,6805,6213,0.9002181025081788,0.9067611777535441,0.9100327153762268,0.9056706652126499
6583,CS,6805,6583,0.9040348964013086,0.9083969465648855,0.9045801526717557,0.9056706652126499
6370,CS,6805,6370,0.9045801526717557,0.9023991275899673,0.9100327153762268,0.9056706652126499
1752,CS,6805,1752,0.9045801526717557,0.9100327153762268,0.9023991275899673,0.9056706652126499
2601,CS,6805,2601,0.9067611777535441,0.9018538713195202,0.9083969465648855,0.9056706652126499
2595,CS,6805,2595,0.9034896401308615,0.9116684841875682,0.9018538713195202,0.9056706652126499
3085,CS,6805,3085,0.910577971646674,0.9029443838604144,0.9034896401308615,0.90567066521265
2194,CS,6805,2194,0.9045801526717557,0.8996728462377317,0.9127589967284624,0.90567066521265
5354,CS,6805,5354,0.9045801526717557,0.9029443838604144,0.9094874591057798,0.90567066521265
6016,CS,6805,6016,0.9002181025081788,0.9040348964013086,0.9127589967284624,0.90567066521265
3063,CS,6805,3063,0.906215921483097,0.9116684841875682,0.8991275899672846,0.90567066521265
2567,CS,6805,2567,0.9138495092693567,0.9007633587786259,0.9023991275899673,0.90567066521265
1122,CS,6805,1122,0.9094874591057798,0.906215921483097,0.9013086150490731,0.90567066521265
3472,CS,6805,3472,0.9018538713195202,0.9094874591057798,0.9056706652126499,0.90567066521265
2836,CS,6805,2836,0.9018538713195202,0.910577971646674,0.9045801526717557,0.90567066521265
4025,CS,6805,4025,0.9067611777535441,0.8942202835332607,0.916030534351145,0.90567066521265
3016,CS,6805,3016,0.9018538713195202,0.9073064340239911,0.9083969465648855,0.9058524173027989
3145,CS,6805,3145,0.9073064340239911,0.9051254089422028,0.9051254089422028,0.9058524173027989
5043,CS,6805,5043,0.9073064340239911,0.9083969465648855,0.9018538713195202,0.9058524173027989
5016,CS,6805,5016,0.906215921483097,0.9040348964013086,0.9073064340239911,0.9058524173027989
4687,CS,6805,4687,0.8991275899672846,0.9078516902944384,0.910577971646674,0.9058524173027989
4737,CS,6805,4737,0.8996728462377317,0.9073064340239911,0.910577971646674,0.9058524173027989
5411,CS,6805,5411,0.9073064340239911,0.9073064340239911,0.9029443838604144,0.9058524173027989
