,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
494,Photo,745,494,0.91372549,0.903267974,0.905882353,0.907625272
202,Photo,745,202,0.925490196,0.921568627,0.904575163,0.917211329
726,Photo,745,726,0.909803922,0.909803922,0.918954248,0.912854031
92,Photo,745,92,0.909803922,0.894117647,0.91372549,0.905882353
248,Photo,745,248,0.91372549,0.903267974,0.905882353,0.907625272
450,Photo,745,450,0.925490196,0.904575163,0.911111111,0.91372549
73,Photo,745,73,0.912418301,0.917647059,0.908496732,0.912854031
181,Photo,745,181,0.905882353,0.904575163,0.911111111,0.907189542
713,Photo,745,713,0.907189542,0.908496732,0.91372549,0.909803922
351,Photo,745,351,0.917647059,0.904575163,0.901960784,0.908061002
586,Photo,745,586,0.91372549,0.912418301,0.908496732,0.911546841
698,Photo,745,698,0.920261438,0.908496732,0.918954248,0.915904139
234,Photo,745,234,0.912418301,0.900653595,0.916339869,0.909803922
15,Photo,745,15,0.895424837,0.920261438,0.896732026,0.904139434
643,Photo,745,643,0.916339869,0.894117647,0.917647059,0.909368192
655,Photo,745,655,0.908496732,0.91372549,0.909803922,0.910675381
625,Photo,745,625,0.91503268,0.932026144,0.895424837,0.91416122
389,Photo,745,389,0.91503268,0.909803922,0.896732026,0.907189542
37,Photo,745,37,0.920261438,0.903267974,0.907189542,0.910239651
304,Photo,745,304,0.907189542,0.907189542,0.908496732,0.907625272
730,Photo,745,730,0.922875817,0.91503268,0.903267974,0.91372549
446,Photo,745,446,0.904575163,0.917647059,0.903267974,0.908496732
67,Photo,745,67,0.895424837,0.898039216,0.921568627,0.905010893
595,Photo,745,595,0.901960784,0.918954248,0.894117647,0.905010893
269,Photo,745,269,0.904575163,0.911111111,0.900653595,0.905446623
735,Photo,745,735,0.88627451,0.91372549,0.921568627,0.907189542
582,Photo,745,582,0.909803922,0.908496732,0.909803922,0.909368192
588,Photo,745,588,0.907189542,0.925490196,0.911111111,0.91459695
473,Photo,745,473,0.908496732,0.91503268,0.918954248,0.91416122
126,Photo,745,126,0.917647059,0.904575163,0.921568627,0.91459695
568,Photo,745,568,0.924183007,0.905882353,0.907189542,0.912418301
356,Photo,745,356,0.908496732,0.912418301,0.909803922,0.910239651
641,Photo,745,641,0.911111111,0.904575163,0.896732026,0.904139434
506,Photo,745,506,0.917647059,0.901960784,0.920261438,0.91328976
393,Photo,745,393,0.908496732,0.899346405,0.905882353,0.904575163
82,Photo,745,82,0.903267974,0.901960784,0.911111111,0.905446623
417,Photo,745,417,0.922875817,0.904575163,0.916339869,0.91459695
101,Photo,745,101,0.904575163,0.907189542,0.903267974,0.905010893
505,Photo,745,505,0.909803922,0.908496732,0.917647059,0.911982571
425,Photo,745,425,0.922875817,0.91372549,0.91372549,0.916775599
62,Photo,745,62,0.91372549,0.907189542,0.911111111,0.910675381
63,Photo,745,63,0.921568627,0.909803922,0.918954248,0.916775599
288,Photo,745,288,0.900653595,0.908496732,0.908496732,0.905882353
541,Photo,745,541,0.900653595,0.905882353,0.905882353,0.904139434
294,Photo,745,294,0.912418301,0.912418301,0.901960784,0.908932462
123,Photo,745,123,0.91503268,0.911111111,0.909803922,0.911982571
492,Photo,745,492,0.903267974,0.899346405,0.891503268,0.898039216
185,Photo,745,185,0.91372549,0.907189542,0.911111111,0.910675381
265,Photo,745,265,0.907189542,0.917647059,0.903267974,0.909368192
65,Photo,745,65,0.907189542,0.91372549,0.91503268,0.911982571
367,Photo,745,367,0.909803922,0.905882353,0.903267974,0.906318083
38,Photo,745,38,0.918954248,0.916339869,0.901960784,0.912418301
433,Photo,745,433,0.904575163,0.916339869,0.917647059,0.912854031
385,Photo,745,385,0.917647059,0.903267974,0.901960784,0.907625272
522,Photo,745,522,0.912418301,0.911111111,0.911111111,0.911546841
551,Photo,745,551,0.909803922,0.899346405,0.908496732,0.905882353
236,Photo,745,236,0.901960784,0.917647059,0.911111111,0.910239651
168,Photo,745,168,0.901960784,0.900653595,0.917647059,0.906753813
603,Photo,745,603,0.894117647,0.903267974,0.901960784,0.899782135
45,Photo,745,45,0.91372549,0.918954248,0.920261438,0.917647059
31,Photo,745,31,0.91503268,0.911111111,0.908496732,0.911546841
524,Photo,745,524,0.91372549,0.909803922,0.905882353,0.909803922
535,Photo,745,535,0.903267974,0.907189542,0.911111111,0.907189542
251,Photo,745,251,0.895424837,0.912418301,0.905882353,0.904575163
