,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
675,Cora,1433,675,0.816176471,0.801470588,0.790441176,0.802696078
475,Cora,1433,475,0.816176471,0.808823529,0.827205882,0.817401961
947,Cora,1433,947,0.790441176,0.816176471,0.845588235,0.817401961
223,Cora,1433,223,0.794117647,0.8125,0.827205882,0.81127451
411,Cora,1433,411,0.797794118,0.779411765,0.816176471,0.797794118
623,Cora,1433,623,0.8125,0.797794118,0.794117647,0.801470588
1416,Cora,1433,1416,0.805147059,0.805147059,0.797794118,0.802696078
391,Cora,1433,391,0.775735294,0.8125,0.8125,0.800245098
468,Cora,1433,468,0.794117647,0.786764706,0.801470588,0.794117647
259,Cora,1433,259,0.819852941,0.775735294,0.823529412,0.806372549
1262,Cora,1433,1262,0.805147059,0.779411765,0.819852941,0.801470588
970,Cora,1433,970,0.794117647,0.805147059,0.779411765,0.792892157
324,Cora,1433,324,0.779411765,0.808823529,0.8125,0.800245098
174,Cora,1433,174,0.786764706,0.819852941,0.841911765,0.816176471
1325,Cora,1433,1325,0.805147059,0.797794118,0.834558824,0.8125
546,Cora,1433,546,0.830882353,0.808823529,0.805147059,0.81495098
437,Cora,1433,437,0.801470588,0.790441176,0.819852941,0.803921569
503,Cora,1433,503,0.768382353,0.797794118,0.805147059,0.790441176
204,Cora,1433,204,0.816176471,0.8125,0.8125,0.81372549
150,Cora,1433,150,0.834558824,0.801470588,0.816176471,0.817401961
845,Cora,1433,845,0.849264706,0.801470588,0.805147059,0.818627451
1060,Cora,1433,1060,0.808823529,0.797794118,0.805147059,0.803921569
1317,Cora,1433,1317,0.801470588,0.790441176,0.805147059,0.799019608
122,Cora,1433,122,0.790441176,0.816176471,0.790441176,0.799019608
1037,Cora,1433,1037,0.786764706,0.779411765,0.830882353,0.799019608
859,Cora,1433,859,0.8125,0.830882353,0.805147059,0.816176471
1373,Cora,1433,1373,0.797794118,0.805147059,0.805147059,0.802696078
1376,Cora,1433,1376,0.827205882,0.794117647,0.794117647,0.805147059
445,Cora,1433,445,0.786764706,0.849264706,0.783088235,0.806372549
1355,Cora,1433,1355,0.790441176,0.790441176,0.797794118,0.792892157
919,Cora,1433,919,0.801470588,0.827205882,0.801470588,0.81004902
450,Cora,1433,450,0.794117647,0.816176471,0.838235294,0.816176471
903,Cora,1433,903,0.808823529,0.783088235,0.794117647,0.795343137
108,Cora,1433,108,0.841911765,0.797794118,0.805147059,0.81495098
463,Cora,1433,463,0.801470588,0.794117647,0.783088235,0.792892157
431,Cora,1433,431,0.808823529,0.845588235,0.808823529,0.821078431
670,Cora,1433,670,0.860294118,0.808823529,0.790441176,0.819852941
1401,Cora,1433,1401,0.849264706,0.830882353,0.827205882,0.835784314
254,Cora,1433,254,0.827205882,0.823529412,0.779411765,0.81004902
188,Cora,1433,188,0.805147059,0.8125,0.827205882,0.81495098
94,Cora,1433,94,0.783088235,0.816176471,0.794117647,0.797794118
674,Cora,1433,674,0.797794118,0.823529412,0.816176471,0.8125
469,Cora,1433,469,0.823529412,0.823529412,0.819852941,0.822303922
1041,Cora,1433,1041,0.783088235,0.805147059,0.790441176,0.792892157
1036,Cora,1433,1036,0.794117647,0.827205882,0.823529412,0.81495098
1163,Cora,1433,1163,0.775735294,0.8125,0.797794118,0.795343137
173,Cora,1433,173,0.797794118,0.790441176,0.775735294,0.787990196
454,Cora,1433,454,0.841911765,0.790441176,0.805147059,0.8125
558,Cora,1433,558,0.790441176,0.797794118,0.797794118,0.795343137
858,Cora,1433,858,0.783088235,0.816176471,0.794117647,0.797794118
595,Cora,1433,595,0.808823529,0.801470588,0.786764706,0.799019608
1110,Cora,1433,1110,0.834558824,0.772058824,0.816176471,0.807598039
1406,Cora,1433,1406,0.834558824,0.801470588,0.790441176,0.808823529
282,Cora,1433,282,0.830882353,0.808823529,0.838235294,0.825980392
735,Cora,1433,735,0.786764706,0.797794118,0.790441176,0.791666667
703,Cora,1433,703,0.801470588,0.819852941,0.827205882,0.816176471
749,Cora,1433,749,0.823529412,0.801470588,0.794117647,0.806372549
885,Cora,1433,885,0.823529412,0.772058824,0.8125,0.802696078
299,Cora,1433,299,0.772058824,0.8125,0.805147059,0.796568627
413,Cora,1433,413,0.816176471,0.8125,0.808823529,0.8125
307,Cora,1433,307,0.816176471,0.808823529,0.838235294,0.821078431
118,Cora,1433,118,0.797794118,0.772058824,0.775735294,0.781862745
912,Cora,1433,912,0.783088235,0.823529412,0.801470588,0.802696078
6,Cora,1433,6,0.794117647,0.816176471,0.797794118,0.802696078
630,Cora,1433,630,0.8125,0.863970588,0.801470588,0.825980392
716,Cora,1433,716,0.797794118,0.808823529,0.797794118,0.801470588
936,Cora,1433,936,0.808823529,0.797794118,0.779411765,0.795343137
1296,Cora,1433,1296,0.768382353,0.8125,0.797794118,0.792892157
1214,Cora,1433,1214,0.775735294,0.808823529,0.779411765,0.787990196
829,Cora,1433,829,0.801470588,0.8125,0.845588235,0.819852941
166,Cora,1433,166,0.801470588,0.783088235,0.816176471,0.800245098
221,Cora,1433,221,0.801470588,0.827205882,0.830882353,0.819852941
1254,Cora,1433,1254,0.823529412,0.830882353,0.805147059,0.819852941
392,Cora,1433,392,0.808823529,0.805147059,0.801470588,0.805147059
971,Cora,1433,971,0.838235294,0.808823529,0.786764706,0.81127451
124,Cora,1433,124,0.823529412,0.808823529,0.805147059,0.8125
1114,Cora,1433,1114,0.797794118,0.808823529,0.801470588,0.802696078
293,Cora,1433,293,0.823529412,0.797794118,0.786764706,0.802696078
400,Cora,1433,400,0.823529412,0.779411765,0.768382353,0.790441176
943,Cora,1433,943,0.775735294,0.808823529,0.786764706,0.790441176
97,Cora,1433,97,0.801470588,0.808823529,0.8125,0.807598039
244,Cora,1433,244,0.8125,0.775735294,0.772058824,0.786764706
582,Cora,1433,582,0.801470588,0.808823529,0.783088235,0.797794118
938,Cora,1433,938,0.805147059,0.794117647,0.834558824,0.81127451
1353,Cora,1433,1353,0.794117647,0.790441176,0.786764706,0.790441176
191,Cora,1433,191,0.8125,0.805147059,0.786764706,0.801470588
84,Cora,1433,84,0.838235294,0.797794118,0.816176471,0.817401961
883,Cora,1433,883,0.779411765,0.801470588,0.790441176,0.790441176
1358,Cora,1433,1358,0.805147059,0.794117647,0.786764706,0.795343137
681,Cora,1433,681,0.808823529,0.808823529,0.808823529,0.808823529
676,Cora,1433,676,0.808823529,0.823529412,0.786764706,0.806372549
1427,Cora,1433,1427,0.823529412,0.786764706,0.808823529,0.806372549
835,Cora,1433,835,0.797794118,0.808823529,0.794117647,0.800245098
1276,Cora,1433,1276,0.8125,0.801470588,0.797794118,0.803921569
722,Cora,1433,722,0.794117647,0.794117647,0.775735294,0.787990196
1108,Cora,1433,1108,0.794117647,0.849264706,0.808823529,0.817401961
869,Cora,1433,869,0.801470588,0.8125,0.801470588,0.805147059
21,Cora,1433,21,0.805147059,0.816176471,0.808823529,0.81004902
217,Cora,1433,217,0.834558824,0.834558824,0.856617647,0.841911765
206,Cora,1433,206,0.794117647,0.805147059,0.790441176,0.796568627
1096,Cora,1433,1096,0.772058824,0.823529412,0.801470588,0.799019608
1372,Cora,1433,1372,0.808823529,0.8125,0.797794118,0.806372549
383,Cora,1433,383,0.764705882,0.790441176,0.819852941,0.791666667
1188,Cora,1433,1188,0.801470588,0.805147059,0.805147059,0.803921569
800,Cora,1433,800,0.816176471,0.783088235,0.805147059,0.801470588
355,Cora,1433,355,0.768382353,0.838235294,0.816176471,0.807598039
237,Cora,1433,237,0.790441176,0.805147059,0.805147059,0.800245098
516,Cora,1433,516,0.801470588,0.808823529,0.775735294,0.795343137
659,Cora,1433,659,0.783088235,0.783088235,0.786764706,0.784313725
1425,Cora,1433,1425,0.8125,0.808823529,0.823529412,0.81495098
1399,Cora,1433,1399,0.801470588,0.808823529,0.797794118,0.802696078
313,Cora,1433,313,0.783088235,0.775735294,0.830882353,0.796568627
499,Cora,1433,499,0.797794118,0.794117647,0.783088235,0.791666667
1426,Cora,1433,1426,0.801470588,0.819852941,0.834558824,0.818627451
113,Cora,1433,113,0.786764706,0.816176471,0.808823529,0.803921569
568,Cora,1433,568,0.8125,0.801470588,0.823529412,0.8125
713,Cora,1433,713,0.783088235,0.779411765,0.816176471,0.792892157
587,Cora,1433,587,0.808823529,0.764705882,0.816176471,0.796568627
326,Cora,1433,326,0.761029412,0.841911765,0.805147059,0.802696078
1236,Cora,1433,1236,0.790441176,0.8125,0.834558824,0.8125
438,Cora,1433,438,0.794117647,0.772058824,0.819852941,0.795343137
629,Cora,1433,629,0.823529412,0.794117647,0.816176471,0.81127451
489,Cora,1433,489,0.8125,0.867647059,0.827205882,0.835784314
572,Cora,1433,572,0.797794118,0.808823529,0.768382353,0.791666667
795,Cora,1433,795,0.801470588,0.805147059,0.816176471,0.807598039
832,Cora,1433,832,0.8125,0.838235294,0.823529412,0.824754902
696,Cora,1433,696,0.827205882,0.790441176,0.8125,0.81004902
1340,Cora,1433,1340,0.797794118,0.768382353,0.819852941,0.795343137
45,Cora,1433,45,0.790441176,0.805147059,0.757352941,0.784313725
175,Cora,1433,175,0.786764706,0.841911765,0.819852941,0.816176471
1246,Cora,1433,1246,0.808823529,0.794117647,0.8125,0.805147059
