,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
866,Actor,932,866,0.26842105263157895,0.29736842105263156,0.2710526315789474,0.2789473684210526
661,Actor,932,661,0.2618421052631579,0.2855263157894737,0.2894736842105263,0.2789473684210526
445,Actor,932,445,0.2644736842105263,0.3,0.2723684210526316,0.2789473684210526
884,Actor,932,884,0.2881578947368421,0.28289473684210525,0.2657894736842105,0.2789473684210526
321,Actor,932,321,0.28421052631578947,0.2736842105263158,0.2789473684210526,0.2789473684210526
61,Actor,932,61,0.2855263157894737,0.2618421052631579,0.2894736842105263,0.2789473684210526
766,Actor,932,766,0.2881578947368421,0.2710526315789474,0.2776315789473684,0.2789473684210526
917,Actor,932,917,0.2868421052631579,0.2736842105263158,0.27631578947368424,0.27894736842105267
817,Actor,932,817,0.275,0.2855263157894737,0.27631578947368424,0.27894736842105267
827,Actor,932,827,0.26842105263157895,0.28157894736842104,0.2868421052631579,0.27894736842105267
534,Actor,932,534,0.2710526315789474,0.2894736842105263,0.27631578947368424,0.27894736842105267
691,Actor,932,691,0.28289473684210525,0.26710526315789473,0.2868421052631579,0.27894736842105267
66,Actor,932,66,0.26973684210526316,0.2855263157894737,0.28157894736842104,0.27894736842105267
712,Actor,932,712,0.27631578947368424,0.27631578947368424,0.28421052631578947,0.27894736842105267
513,Actor,932,513,0.2802631578947368,0.28157894736842104,0.275,0.27894736842105267
143,Actor,932,143,0.28421052631578947,0.28289473684210525,0.26973684210526316,0.27894736842105267
235,Actor,932,235,0.2789473684210526,0.2802631578947368,0.2789473684210526,0.2793859649122807
48,Actor,932,48,0.28157894736842104,0.2789473684210526,0.2776315789473684,0.2793859649122807
390,Actor,932,390,0.2723684210526316,0.2868421052631579,0.2789473684210526,0.2793859649122807
162,Actor,932,162,0.2657894736842105,0.2710526315789474,0.3013157894736842,0.2793859649122807
777,Actor,932,777,0.28157894736842104,0.28157894736842104,0.275,0.2793859649122807
304,Actor,932,304,0.2894736842105263,0.26710526315789473,0.28157894736842104,0.2793859649122807
837,Actor,932,837,0.2881578947368421,0.28289473684210525,0.26710526315789473,0.2793859649122807
889,Actor,932,889,0.2789473684210526,0.28157894736842104,0.2776315789473684,0.2793859649122807
408,Actor,932,408,0.2855263157894737,0.26842105263157895,0.28421052631578947,0.2793859649122807
713,Actor,932,713,0.28421052631578947,0.2736842105263158,0.2802631578947368,0.2793859649122807
245,Actor,932,245,0.28157894736842104,0.29605263157894735,0.26052631578947366,0.2793859649122807
683,Actor,932,683,0.2710526315789474,0.2802631578947368,0.2868421052631579,0.2793859649122807
818,Actor,932,818,0.26973684210526316,0.28289473684210525,0.2855263157894737,0.2793859649122807
468,Actor,932,468,0.28289473684210525,0.2736842105263158,0.28157894736842104,0.2793859649122807
835,Actor,932,835,0.2855263157894737,0.2868421052631579,0.2657894736842105,0.27938596491228074
808,Actor,932,808,0.2710526315789474,0.2789473684210526,0.2881578947368421,0.27938596491228074
473,Actor,932,473,0.2868421052631579,0.2565789473684211,0.29473684210526313,0.27938596491228074
327,Actor,932,327,0.2789473684210526,0.2657894736842105,0.29342105263157897,0.27938596491228074
405,Actor,932,405,0.28289473684210525,0.26973684210526316,0.2868421052631579,0.27982456140350875
398,Actor,932,398,0.2789473684210526,0.2855263157894737,0.275,0.27982456140350875
803,Actor,932,803,0.2736842105263158,0.2789473684210526,0.2868421052631579,0.27982456140350875
805,Actor,932,805,0.28421052631578947,0.2802631578947368,0.275,0.27982456140350875
795,Actor,932,795,0.2657894736842105,0.28157894736842104,0.29210526315789476,0.27982456140350875
759,Actor,932,759,0.2789473684210526,0.2789473684210526,0.28157894736842104,0.27982456140350875
486,Actor,932,486,0.3,0.2644736842105263,0.275,0.27982456140350875
787,Actor,932,787,0.28421052631578947,0.2802631578947368,0.275,0.27982456140350875
244,Actor,932,244,0.27631578947368424,0.2855263157894737,0.2776315789473684,0.2798245614035088
716,Actor,932,716,0.28157894736842104,0.275,0.28289473684210525,0.2798245614035088
799,Actor,932,799,0.28157894736842104,0.26842105263157895,0.2894736842105263,0.2798245614035088
230,Actor,932,230,0.29078947368421054,0.28157894736842104,0.26710526315789473,0.2798245614035088
455,Actor,932,455,0.2618421052631579,0.29473684210526313,0.28289473684210525,0.2798245614035088
878,Actor,932,878,0.275,0.26842105263157895,0.29605263157894735,0.2798245614035088
417,Actor,932,417,0.2710526315789474,0.2723684210526316,0.29605263157894735,0.2798245614035088
221,Actor,932,221,0.2776315789473684,0.28421052631578947,0.2776315789473684,0.2798245614035088
78,Actor,932,78,0.2802631578947368,0.29210526315789476,0.26710526315789473,0.2798245614035088
217,Actor,932,217,0.2657894736842105,0.2736842105263158,0.3,0.2798245614035088
389,Actor,932,389,0.28289473684210525,0.2802631578947368,0.27631578947368424,0.2798245614035088
251,Actor,932,251,0.28289473684210525,0.2802631578947368,0.27631578947368424,0.2798245614035088
665,Actor,932,665,0.2894736842105263,0.2789473684210526,0.2710526315789474,0.2798245614035088
647,Actor,932,647,0.2776315789473684,0.2881578947368421,0.2736842105263158,0.2798245614035088
929,Actor,932,929,0.2855263157894737,0.275,0.2789473684210526,0.2798245614035088
666,Actor,932,666,0.2894736842105263,0.2657894736842105,0.28421052631578947,0.2798245614035088
730,Actor,932,730,0.2736842105263158,0.2868421052631579,0.2789473684210526,0.2798245614035088
285,Actor,932,285,0.275,0.2776315789473684,0.2881578947368421,0.2802631578947368
139,Actor,932,139,0.2868421052631579,0.2710526315789474,0.28289473684210525,0.2802631578947368
213,Actor,932,213,0.28157894736842104,0.2789473684210526,0.2802631578947368,0.2802631578947368
439,Actor,932,439,0.27631578947368424,0.27631578947368424,0.2881578947368421,0.2802631578947368
760,Actor,932,760,0.2776315789473684,0.28289473684210525,0.2802631578947368,0.2802631578947368
187,Actor,932,187,0.29473684210526313,0.2776315789473684,0.26842105263157895,0.2802631578947368
94,Actor,932,94,0.2868421052631579,0.27631578947368424,0.2776315789473684,0.2802631578947368
67,Actor,932,67,0.29210526315789476,0.2776315789473684,0.2710526315789474,0.2802631578947368
237,Actor,932,237,0.275,0.28157894736842104,0.28421052631578947,0.2802631578947368
536,Actor,932,536,0.28421052631578947,0.2736842105263158,0.28289473684210525,0.2802631578947368
